OBJECTID,StopNumber,Latitude,Longitude,Route,Effective Date,x,y
2046,1759,43.569826,-79.722441,48,2025/09/01,-79.7224409999999,43.569826
2047,1760,43.573657,-79.727698,48,2025/09/01,-79.727698,43.573657
2048,1760,43.573657,-79.727698,313,2025/09/01,-79.727698,43.573657
2049,1761,43.573249,-79.727853,48,2025/09/01,-79.727853,43.573249
2050,1761,43.573249,-79.727853,313,2025/09/01,-79.727853,43.573249
2051,1762,43.56941,-79.722277,9,2025/09/01,-79.722277,43.5694100000001
2052,1762,43.56941,-79.722277,48,2025/09/01,-79.722277,43.5694100000001
2053,1763,43.610103,-79.704984,68,2025/09/01,-79.704984,43.610103
2054,1764,43.691608,-79.618958,24,2025/09/01,-79.618958,43.691608
2055,1765,43.697615,-79.627315,24,2025/09/01,-79.627315,43.697615
2056,1766,43.573997,-79.751196,45,2025/09/01,-79.7511959999999,43.5739970000001
2057,1767,43.57918,-79.758285,45,2025/09/01,-79.758285,43.5791800000001
2058,1767,43.57918,-79.758285,109,2025/09/01,-79.758285,43.5791800000001
2059,1769,43.659196,-79.611721,74,2025/09/01,-79.611721,43.6591960000001
2060,1772,43.559443,-79.706367,35,2025/09/01,-79.706367,43.559443
2061,1772,43.559443,-79.706367,48,2025/09/01,-79.706367,43.559443
2062,1773,43.557886,-79.707997,35,2025/09/01,-79.707997,43.557886
2063,1774,43.587218,-79.64795,28,2025/09/01,-79.64795,43.5872180000001
2064,1775,43.557351,-79.708134,35,2025/09/01,-79.708134,43.557351
2065,1776,43.6888,-79.610571,24,2025/09/01,-79.6105709999999,43.6888000000001
2066,1783,43.579259,-79.758977,10,2025/09/01,-79.758977,43.579259
2067,1783,43.579259,-79.758977,45,2025/09/01,-79.758977,43.579259
2068,1783,43.579259,-79.758977,109,2025/09/01,-79.758977,43.579259
2069,1783,43.579259,-79.758977,313,2025/09/01,-79.758977,43.579259
2070,1784,43.574031,-79.751803,45,2025/09/01,-79.7518029999999,43.574031
2071,1785,43.571243,-79.747959,45,2025/09/01,-79.747959,43.571243
2072,1786,43.700129,-79.624502,24,2025/09/01,-79.6245019999999,43.7001290000001
2073,1787,43.661304,-79.60815,74,2025/09/01,-79.60815,43.661304
2074,1788,43.560923,-79.733934,45,2025/09/01,-79.733934,43.5609230000001
2075,1788,43.560923,-79.733934,49,2025/09/01,-79.733934,43.5609230000001
2076,1788,43.560923,-79.733934,109,2025/09/01,-79.733934,43.5609230000001
2077,1790,43.553133,-79.723302,45,2025/09/01,-79.723302,43.5531330000001
2078,1790,43.553133,-79.723302,109,2025/09/01,-79.723302,43.5531330000001
2079,1792,43.552359,-79.700154,46,2025/09/01,-79.7001539999999,43.5523590000001
2080,1792,43.552359,-79.700154,48,2025/09/01,-79.7001539999999,43.5523590000001
2081,1794,43.559124,-79.659919,6,2025/09/01,-79.6599189999999,43.5591240000001
2082,1795,43.563564,-79.664992,6,2025/09/01,-79.664992,43.563564
2083,1797,43.689941,-79.600756,24,2025/09/01,-79.600756,43.689941
2084,1798,43.607283,-79.635541,10,2025/09/01,-79.635541,43.6072830000001
2085,1798,43.607283,-79.635541,53,2025/09/01,-79.635541,43.6072830000001
2086,1799,43.568222,-79.696,9,2025/09/01,-79.696,43.568222
2087,1799,43.568222,-79.696,35,2025/09/01,-79.696,43.568222
2088,1800,43.572814,-79.701585,44,2025/09/01,-79.701585,43.5728140000001
2089,1801,43.573622,-79.70293,44,2025/09/01,-79.70293,43.5736220000001
2090,1802,43.618802,-79.671409,25,2025/09/01,-79.671409,43.6188020000001
2091,1802,43.618802,-79.671409,43,2025/09/01,-79.671409,43.6188020000001
2092,1802,43.618802,-79.671409,70,2025/09/01,-79.671409,43.6188020000001
2093,1803,43.617402,-79.673323,25,2025/09/01,-79.673323,43.617402
2094,1803,43.617402,-79.673323,43,2025/09/01,-79.673323,43.617402
2095,1803,43.617402,-79.673323,70,2025/09/01,-79.673323,43.617402
2096,1804,43.616243,-79.675146,25,2025/09/01,-79.675146,43.616243
2097,1804,43.616243,-79.675146,43,2025/09/01,-79.675146,43.616243
2098,1804,43.616243,-79.675146,70,2025/09/01,-79.675146,43.616243
2099,1805,43.621379,-79.687155,25,2025/09/01,-79.687155,43.621379
2100,1806,43.623626,-79.689956,25,2025/09/01,-79.6899559999999,43.6236260000001
2101,1807,43.573399,-79.689671,9,2025/09/01,-79.689671,43.5733990000001
2102,1807,43.573399,-79.689671,35,2025/09/01,-79.689671,43.5733990000001
2103,1808,43.573956,-79.68961,9,2025/09/01,-79.68961,43.5739560000001
2104,1808,43.573956,-79.68961,35,2025/09/01,-79.68961,43.5739560000001
2105,1810,43.614206,-79.678834,70,2025/09/01,-79.678834,43.6142060000001
2106,1811,43.612448,-79.67943,70,2025/09/01,-79.67943,43.612448
2107,1812,43.6144,-79.682337,70,2025/09/01,-79.682337,43.6144
2108,1813,43.570591,-79.565313,23,2025/09/01,-79.5653129999999,43.570591
2109,1815,43.691522,-79.656329,18,2025/09/01,-79.656329,43.6915220000001
2110,1815,43.691522,-79.656329,42,2025/09/01,-79.656329,43.6915220000001
2111,1818,43.615878,-79.675488,43,2025/09/01,-79.675488,43.6158780000001
2112,1819,43.61761,-79.67265,43,2025/09/01,-79.67265,43.6176100000001
2113,1820,43.619116,-79.670522,43,2025/09/01,-79.6705219999999,43.6191160000001
2114,1821,43.594783,-79.639768,3,2025/09/01,-79.6397679999999,43.5947830000001
2115,1821,43.594783,-79.639768,26,2025/09/01,-79.6397679999999,43.5947830000001
2116,1822,43.595249,-79.639394,2,2025/09/01,-79.639394,43.5952490000001
2117,1822,43.595249,-79.639394,10,2025/09/01,-79.639394,43.5952490000001
2118,1823,43.614138,-79.683304,43,2025/09/01,-79.683304,43.614138
2119,1824,43.610681,-79.681981,66,2025/09/01,-79.681981,43.610681
2120,1825,43.607595,-79.677876,66,2025/09/01,-79.677876,43.6075950000001
2121,1827,43.604365,-79.673436,66,2025/09/01,-79.673436,43.604365
2122,1828,43.603049,-79.671768,66,2025/09/01,-79.671768,43.6030490000001
2123,1829,43.608722,-79.703142,68,2025/09/01,-79.7031419999999,43.608722
2124,1830,43.607826,-79.701984,68,2025/09/01,-79.701984,43.607826
2125,1831,43.563608,-79.637011,38,2025/09/01,-79.637011,43.563608
2126,1832,43.672644,-79.679783,5,2025/09/01,-79.679783,43.672644
2127,1833,43.596784,-79.667272,68,2025/09/01,-79.667272,43.5967840000001
2128,1834,43.598436,-79.669131,68,2025/09/01,-79.6691309999999,43.598436
2129,1835,43.717286,-79.645263,7,2025/09/01,-79.6452629999999,43.7172860000001
2130,1836,43.717557,-79.645344,7,2025/09/01,-79.645344,43.717557
2131,1837,43.624752,-79.67723,17,2025/09/01,-79.67723,43.6247520000001
2132,1837,43.624752,-79.67723,70,2025/09/01,-79.67723,43.6247520000001
2133,1838,43.591471,-79.650294,9,2025/09/01,-79.650294,43.5914710000001
2134,1838,43.591471,-79.650294,28,2025/09/01,-79.650294,43.5914710000001
2135,1838,43.591471,-79.650294,61,2025/09/01,-79.650294,43.5914710000001
2136,1838,43.591471,-79.650294,66,2025/09/01,-79.650294,43.5914710000001
2137,1839,43.613079,-79.68414,43,2025/09/01,-79.68414,43.613079
2138,1840,43.614332,-79.68271,43,2025/09/01,-79.68271,43.614332
2139,1844,43.599854,-79.639699,20,2025/09/01,-79.639699,43.599854
2140,1846,43.610762,-79.687542,43,2025/09/01,-79.687542,43.6107620000001
2141,1847,43.615265,-79.679269,43,2025/09/01,-79.679269,43.6152650000001
2142,1848,43.594857,-79.685975,10,2025/09/01,-79.685975,43.594857
2143,1848,43.594857,-79.685975,306,2025/09/01,-79.685975,43.594857
2144,1850,43.595945,-79.785494,38,2025/09/01,-79.785494,43.595945
2145,1851,43.619999,-79.673777,25,2025/09/01,-79.673777,43.6199990000001
2146,1851,43.619999,-79.673777,70,2025/09/01,-79.673777,43.6199990000001
2147,1852,43.651062,-79.708274,53,2025/09/01,-79.708274,43.6510620000001
2148,1853,43.710574,-79.622658,107,2025/09/01,-79.6226579999999,43.7105740000001
2149,1854,43.593152,-79.687861,10,2025/09/01,-79.6878609999999,43.593152
2150,1854,43.593152,-79.687861,306,2025/09/01,-79.6878609999999,43.593152
2151,1857,43.602341,-79.672044,10,2025/09/01,-79.672044,43.6023410000001
2152,1861,43.58131,-79.638611,28,2025/09/01,-79.638611,43.58131
2153,1862,43.579806,-79.640002,28,2025/09/01,-79.640002,43.5798060000001
2154,1863,43.577598,-79.63907,28,2025/09/01,-79.6390699999999,43.5775980000001
2155,1864,43.575708,-79.636131,28,2025/09/01,-79.636131,43.5757080000001
2156,1865,43.5772,-79.633658,28,2025/09/01,-79.633658,43.5772000000001
2157,1866,43.578841,-79.631614,28,2025/09/01,-79.631614,43.5788410000001
2158,1867,43.580439,-79.63195,28,2025/09/01,-79.63195,43.5804390000001
2159,1868,43.58125,-79.630975,28,2025/09/01,-79.630975,43.5812500000001
2160,1870,43.579727,-79.631929,28,2025/09/01,-79.631929,43.5797270000001
2161,1871,43.578092,-79.632201,28,2025/09/01,-79.632201,43.578092
2162,1872,43.57744,-79.633442,28,2025/09/01,-79.6334419999999,43.5774400000001
2163,1873,43.57586,-79.636103,28,2025/09/01,-79.6361029999999,43.57586
2164,1874,43.577558,-79.638752,28,2025/09/01,-79.638752,43.5775580000001
2165,1875,43.578823,-79.640644,28,2025/09/01,-79.640644,43.578823
2166,1876,43.580548,-79.638821,28,2025/09/01,-79.638821,43.5805480000001
2167,1877,43.601139,-79.669196,66,2025/09/01,-79.6691959999999,43.601139
2168,1878,43.606835,-79.63549,10,2025/09/01,-79.6354899999999,43.606835
2169,1878,43.606835,-79.63549,53,2025/09/01,-79.6354899999999,43.606835
2170,1879,43.597319,-79.664006,66,2025/09/01,-79.664006,43.597319
2171,1881,43.572602,-79.739758,39,2025/09/01,-79.7397579999999,43.5726020000001
2172,1883,43.586712,-79.724413,10,2025/09/01,-79.724413,43.586712
2173,1883,43.586712,-79.724413,39,2025/09/01,-79.724413,43.586712
2174,1884,43.630023,-79.651614,39,2025/09/01,-79.6516139999999,43.6300230000001
2175,1886,43.576645,-79.73566,39,2025/09/01,-79.7356599999999,43.576645
2176,1887,43.574831,-79.737754,39,2025/09/01,-79.7377539999999,43.5748310000001
2177,1888,43.641539,-79.699771,17,2025/09/01,-79.6997709999999,43.6415390000001
2178,1889,43.640769,-79.699366,17,2025/09/01,-79.6993659999999,43.640769
2179,1890,43.671058,-79.677389,5,2025/09/01,-79.6773889999999,43.6710580000001
2180,1891,43.669515,-79.675537,5,2025/09/01,-79.675537,43.669515
2181,1892,43.666324,-79.671682,5,2025/09/01,-79.671682,43.666324
2182,1893,43.664911,-79.669809,5,2025/09/01,-79.669809,43.6649110000001
2183,1894,43.666709,-79.666458,5,2025/09/01,-79.666458,43.666709
2184,1895,43.66762,-79.665035,5,2025/09/01,-79.665035,43.66762
2185,1896,43.578382,-79.68451,35,2025/09/01,-79.68451,43.578382
2186,1897,43.581019,-79.682087,35,2025/09/01,-79.682087,43.581019
2187,1898,43.623018,-79.675468,17,2025/09/01,-79.675468,43.6230180000001
2188,1898,43.623018,-79.675468,70,2025/09/01,-79.675468,43.6230180000001
2189,1899,43.622909,-79.674603,17,2025/09/01,-79.6746029999999,43.622909
2190,1899,43.622909,-79.674603,70,2025/09/01,-79.6746029999999,43.622909
2191,1900,43.607455,-79.653542,17,2025/09/01,-79.653542,43.6074550000001
2192,1900,43.607455,-79.653542,103,2025/09/01,-79.653542,43.6074550000001
2193,1901,43.609226,-79.656316,17,2025/09/01,-79.6563159999999,43.609226
2194,1902,43.578736,-79.61393,2,2025/09/01,-79.61393,43.578736
2195,1902,43.578736,-79.61393,4,2025/09/01,-79.61393,43.578736
2196,1904,43.62662,-79.679417,39,2025/09/01,-79.6794169999999,43.6266200000001
2197,1905,43.633785,-79.689327,17,2025/09/01,-79.6893269999999,43.633785
2198,1906,43.639656,-79.697245,17,2025/09/01,-79.697245,43.6396560000001
2199,1907,43.645837,-79.705568,17,2025/09/01,-79.705568,43.645837
2200,1907,43.645837,-79.705568,103,2025/09/01,-79.705568,43.645837
2201,1908,43.650042,-79.711359,17,2025/09/01,-79.711359,43.650042
2202,1909,43.658577,-79.723103,103,2025/09/01,-79.723103,43.658577
2203,1911,43.577536,-79.685346,35,2025/09/01,-79.685346,43.5775360000001
2204,1912,43.645176,-79.70526,17,2025/09/01,-79.70526,43.645176
2205,1913,43.638867,-79.696791,17,2025/09/01,-79.696791,43.6388670000001
2206,1914,43.633471,-79.689482,17,2025/09/01,-79.6894819999999,43.633471
2207,1915,43.604159,-79.649626,17,2025/09/01,-79.649626,43.604159
2208,1916,43.604588,-79.649431,17,2025/09/01,-79.6494309999999,43.604588
2209,1917,43.618022,-79.6686,17,2025/09/01,-79.6686,43.6180220000001
2210,1918,43.612241,-79.660797,17,2025/09/01,-79.6607969999999,43.612241
2211,1919,43.605993,-79.652148,17,2025/09/01,-79.652148,43.6059930000001
2212,1919,43.605993,-79.652148,103,2025/09/01,-79.652148,43.6059930000001
2213,1920,43.620135,-79.669074,43,2025/09/01,-79.669074,43.620135
2214,1925,43.620314,-79.66926,25,2025/09/01,-79.6692599999999,43.6203140000001
2215,1925,43.620314,-79.66926,43,2025/09/01,-79.6692599999999,43.6203140000001
2216,1927,43.627256,-79.678313,39,2025/09/01,-79.6783129999999,43.627256
2217,1931,43.631985,-79.671515,39,2025/09/01,-79.6715149999999,43.631985
2218,1932,43.633998,-79.6665,39,2025/09/01,-79.6665,43.6339980000001
2219,1933,43.632815,-79.664666,39,2025/09/01,-79.664666,43.6328150000001
2220,1933,43.632815,-79.664666,53,2025/09/01,-79.664666,43.6328150000001
2221,1934,43.631223,-79.662545,39,2025/09/01,-79.662545,43.631223
2222,1934,43.631223,-79.662545,53,2025/09/01,-79.662545,43.631223
2223,1935,43.628354,-79.66205,25,2025/09/01,-79.66205,43.628354
2224,1936,43.627268,-79.664616,25,2025/09/01,-79.664616,43.6272680000001
2225,1937,43.6251,-79.667899,25,2025/09/01,-79.667899,43.6251
2226,1939,43.627094,-79.669776,25,2025/09/01,-79.669776,43.627094
2227,1940,43.628952,-79.666214,25,2025/09/01,-79.666214,43.628952
2228,1941,43.622873,-79.662197,43,2025/09/01,-79.6621969999999,43.622873
2229,1943,43.623864,-79.659237,43,2025/09/01,-79.659237,43.623864
2230,1944,43.624562,-79.671926,25,2025/09/01,-79.671926,43.624562
2231,1945,43.626753,-79.666052,25,2025/09/01,-79.666052,43.6267530000001
2232,1946,43.621758,-79.667082,43,2025/09/01,-79.667082,43.6217580000001
2233,1948,43.62811,-79.677426,39,2025/09/01,-79.677426,43.6281100000001
2234,1949,43.626285,-79.679226,17,2025/09/01,-79.679226,43.6262850000001
2235,1949,43.626285,-79.679226,70,2025/09/01,-79.679226,43.6262850000001
2236,1949,43.626285,-79.679226,103,2025/09/01,-79.679226,43.6262850000001
2237,1950,43.614474,-79.663176,17,2025/09/01,-79.663176,43.614474
2238,1950,43.614474,-79.663176,103,2025/09/01,-79.663176,43.614474
2239,1951,43.614509,-79.663857,17,2025/09/01,-79.663857,43.6145090000001
2240,1951,43.614509,-79.663857,103,2025/09/01,-79.663857,43.6145090000001
2241,1952,43.59525,-79.666191,35,2025/09/01,-79.666191,43.5952500000001
2242,1952,43.59525,-79.666191,68,2025/09/01,-79.666191,43.5952500000001
2243,1953,43.592638,-79.669197,35,2025/09/01,-79.6691969999999,43.5926380000001
2244,1954,43.591936,-79.669262,35,2025/09/01,-79.6692619999999,43.591936
2245,1955,43.600173,-79.660643,35,2025/09/01,-79.6606429999999,43.600173
2246,1955,43.600173,-79.660643,68,2025/09/01,-79.6606429999999,43.600173
2247,1956,43.599491,-79.660832,35,2025/09/01,-79.660832,43.5994910000001
2248,1956,43.599491,-79.660832,68,2025/09/01,-79.660832,43.5994910000001
2249,1957,43.594497,-79.666468,35,2025/09/01,-79.666468,43.594497
2250,1959,43.609304,-79.656835,17,2025/09/01,-79.6568349999999,43.6093040000001
2251,1960,43.619241,-79.669664,17,2025/09/01,-79.669664,43.619241
2252,1960,43.619241,-79.669664,103,2025/09/01,-79.669664,43.619241
2253,1961,43.620942,-79.671895,17,2025/09/01,-79.6718949999999,43.6209420000001
2254,1961,43.620942,-79.671895,103,2025/09/01,-79.6718949999999,43.6209420000001
2255,1962,43.597496,-79.66349,35,2025/09/01,-79.66349,43.597496
2256,1962,43.597496,-79.66349,68,2025/09/01,-79.66349,43.597496
2257,1963,43.583721,-79.679067,35,2025/09/01,-79.679067,43.583721
2258,1964,43.578495,-79.684938,35,2025/09/01,-79.684938,43.578495
2259,1966,43.585138,-79.676993,35,2025/09/01,-79.676993,43.585138
2260,1967,43.596994,-79.663662,35,2025/09/01,-79.663662,43.596994
2261,1967,43.596994,-79.663662,68,2025/09/01,-79.663662,43.596994
2262,1968,43.625241,-79.678444,17,2025/09/01,-79.678444,43.6252410000001
2263,1968,43.625241,-79.678444,70,2025/09/01,-79.678444,43.6252410000001
2264,1968,43.625241,-79.678444,103,2025/09/01,-79.678444,43.6252410000001
2265,1969,43.621106,-79.672833,17,2025/09/01,-79.672833,43.621106
2266,1969,43.621106,-79.672833,70,2025/09/01,-79.672833,43.621106
2267,1969,43.621106,-79.672833,103,2025/09/01,-79.672833,43.621106
2268,1970,43.602672,-79.650329,68,2025/09/01,-79.6503289999999,43.602672
2269,1970,43.602672,-79.650329,315,2025/09/01,-79.6503289999999,43.602672
2270,1971,43.60115,-79.651056,68,2025/09/01,-79.651056,43.6011500000001
2271,1971,43.60115,-79.651056,315,2025/09/01,-79.651056,43.6011500000001
2272,1972,43.599465,-79.652482,68,2025/09/01,-79.6524819999999,43.5994650000001
2273,1972,43.599465,-79.652482,315,2025/09/01,-79.6524819999999,43.5994650000001
2274,1973,43.599451,-79.654316,68,2025/09/01,-79.6543159999999,43.599451
2275,1973,43.599451,-79.654316,315,2025/09/01,-79.6543159999999,43.599451
2276,1974,43.601591,-79.656424,68,2025/09/01,-79.656424,43.601591
2277,1974,43.601591,-79.656424,315,2025/09/01,-79.656424,43.601591
2278,1975,43.591392,-79.637573,3,2025/09/01,-79.637573,43.591392
2279,1976,43.60214,-79.657911,35,2025/09/01,-79.657911,43.6021400000001
2280,1976,43.60214,-79.657911,68,2025/09/01,-79.657911,43.6021400000001
2281,1977,43.600654,-79.65637,68,2025/09/01,-79.65637,43.6006540000001
2282,1977,43.600654,-79.65637,315,2025/09/01,-79.65637,43.6006540000001
2283,1978,43.599485,-79.654922,68,2025/09/01,-79.6549219999999,43.5994850000001
2284,1978,43.599485,-79.654922,315,2025/09/01,-79.6549219999999,43.5994850000001
2285,1979,43.59926,-79.652672,68,2025/09/01,-79.652672,43.5992600000001
2286,1979,43.59926,-79.652672,315,2025/09/01,-79.652672,43.5992600000001
2287,1980,43.619542,-79.670736,17,2025/09/01,-79.670736,43.6195420000001
2288,1980,43.619542,-79.670736,70,2025/09/01,-79.670736,43.6195420000001
2289,1980,43.619542,-79.670736,103,2025/09/01,-79.670736,43.6195420000001
2290,1981,43.618166,-79.644851,10,2025/09/01,-79.6448509999999,43.618166
2291,1981,43.618166,-79.644851,53,2025/09/01,-79.6448509999999,43.618166
2292,1983,43.733584,-79.637781,16,2025/09/01,-79.637781,43.7335840000001
2293,1984,43.733509,-79.637484,16,2025/09/01,-79.637484,43.733509
2294,1985,43.600745,-79.651053,68,2025/09/01,-79.6510529999999,43.6007450000001
2295,1985,43.600745,-79.651053,315,2025/09/01,-79.6510529999999,43.6007450000001
2296,1986,43.602866,-79.649965,68,2025/09/01,-79.649965,43.602866
2297,1986,43.602866,-79.649965,315,2025/09/01,-79.649965,43.602866
2298,1987,43.616483,-79.642646,10,2025/09/01,-79.642646,43.6164830000001
2299,1987,43.616483,-79.642646,53,2025/09/01,-79.642646,43.6164830000001
2300,1988,43.613068,-79.646168,7,2025/09/01,-79.646168,43.6130680000001
2301,1988,43.613068,-79.646168,35,2025/09/01,-79.646168,43.6130680000001
2302,1989,43.630216,-79.674963,39,2025/09/01,-79.6749629999999,43.6302160000001
2303,1990,43.59811,-79.670125,315,2025/09/01,-79.670125,43.5981100000001
2304,1991,43.607356,-79.652021,35,2025/09/01,-79.6520209999999,43.607356
2305,1992,43.612565,-79.646278,7,2025/09/01,-79.6462779999999,43.6125650000001
2306,1992,43.612565,-79.646278,35,2025/09/01,-79.6462779999999,43.6125650000001
2307,1993,43.617356,-79.643357,10,2025/09/01,-79.643357,43.617356
2308,1993,43.617356,-79.643357,53,2025/09/01,-79.643357,43.617356
2309,1994,43.630941,-79.66229,25,2025/09/01,-79.66229,43.6309410000001
2310,1998,43.587969,-79.674205,35,2025/09/01,-79.674205,43.587969
2311,1999,43.587316,-79.674579,35,2025/09/01,-79.674579,43.587316
2312,2003,43.644452,-79.633039,5,2025/09/01,-79.6330389999999,43.6444520000001
2313,2004,43.641961,-79.62955,5,2025/09/01,-79.6295499999999,43.641961
2314,2005,43.640424,-79.62745,5,2025/09/01,-79.62745,43.6404240000001
2315,2007,43.638721,-79.625136,5,2025/09/01,-79.6251359999999,43.638721
2316,2008,43.636002,-79.621392,5,2025/09/01,-79.6213919999999,43.6360020000001
2317,2008,43.636002,-79.621392,73,2025/09/01,-79.6213919999999,43.6360020000001
2318,2009,43.638052,-79.624915,73,2025/09/01,-79.624915,43.6380520000001
2319,2010,43.634052,-79.618746,5,2025/09/01,-79.618746,43.6340520000001
2320,2010,43.634052,-79.618746,73,2025/09/01,-79.618746,43.6340520000001
2321,2010,43.634052,-79.618746,74,2025/09/01,-79.618746,43.6340520000001
2322,2011,43.631919,-79.61582,5,2025/09/01,-79.61582,43.631919
2323,2012,43.629866,-79.627036,7,2025/09/01,-79.627036,43.629866
2324,2012,43.629866,-79.627036,35,2025/09/01,-79.627036,43.629866
2325,2013,43.632424,-79.624151,7,2025/09/01,-79.624151,43.6324240000001
2326,2013,43.632424,-79.624151,35,2025/09/01,-79.624151,43.6324240000001
2327,2014,43.63621,-79.619986,7,2025/09/01,-79.619986,43.6362100000001
2328,2014,43.63621,-79.619986,35,2025/09/01,-79.619986,43.6362100000001
2329,2014,43.63621,-79.619986,74,2025/09/01,-79.619986,43.6362100000001
2330,2015,43.638138,-79.617847,7,2025/09/01,-79.617847,43.638138
2331,2015,43.638138,-79.617847,35,2025/09/01,-79.617847,43.638138
2332,2015,43.638138,-79.617847,74,2025/09/01,-79.617847,43.638138
2333,2016,43.641015,-79.614567,35,2025/09/01,-79.614567,43.641015
2334,2017,43.648985,-79.605705,35,2025/09/01,-79.6057049999999,43.648985
2335,2019,43.626811,-79.629845,51,2025/09/01,-79.629845,43.626811
2336,2020,43.628557,-79.634243,51,2025/09/01,-79.634243,43.6285570000001
2337,2021,43.630585,-79.637469,51,2025/09/01,-79.637469,43.6305850000001
2338,2022,43.631848,-79.639213,51,2025/09/01,-79.639213,43.6318480000001
2339,2023,43.636754,-79.645871,51,2025/09/01,-79.6458709999999,43.636754
2340,2024,43.636869,-79.646464,51,2025/09/01,-79.646464,43.636869
2341,2025,43.63352,-79.64194,51,2025/09/01,-79.64194,43.63352
2342,2026,43.630718,-79.638074,51,2025/09/01,-79.638074,43.6307180000001
2343,2027,43.6285,-79.634777,51,2025/09/01,-79.634777,43.6285
2344,2028,43.626659,-79.629935,51,2025/09/01,-79.629935,43.6266590000001
2345,2029,43.655541,-79.598363,35,2025/09/01,-79.598363,43.655541
2346,2030,43.659519,-79.594055,35,2025/09/01,-79.594055,43.659519
2347,2031,43.616906,-79.641868,7,2025/09/01,-79.641868,43.616906
2348,2031,43.616906,-79.641868,35,2025/09/01,-79.641868,43.616906
2349,2032,43.662277,-79.591591,35,2025/09/01,-79.5915909999999,43.6622770000001
2350,2033,43.648935,-79.60621,35,2025/09/01,-79.60621,43.648935
2351,2035,43.638677,-79.617748,7,2025/09/01,-79.6177479999999,43.638677
2352,2035,43.638677,-79.617748,35,2025/09/01,-79.6177479999999,43.638677
2353,2035,43.638677,-79.617748,74,2025/09/01,-79.6177479999999,43.638677
2354,2037,43.630796,-79.626506,7,2025/09/01,-79.6265059999999,43.630796
2355,2037,43.630796,-79.626506,35,2025/09/01,-79.6265059999999,43.630796
2356,2038,43.653726,-79.600557,35,2025/09/01,-79.600557,43.6537260000001
2357,2039,43.633124,-79.623912,7,2025/09/01,-79.623912,43.6331240000001
2358,2039,43.633124,-79.623912,35,2025/09/01,-79.623912,43.6331240000001
2359,2040,43.64418,-79.631975,5,2025/09/01,-79.631975,43.6441800000001
2360,2041,43.642376,-79.629565,5,2025/09/01,-79.6295649999999,43.6423760000001
2361,2042,43.640535,-79.626966,5,2025/09/01,-79.626966,43.640535
2362,2043,43.638366,-79.624053,5,2025/09/01,-79.624053,43.6383660000001
2363,2044,43.65686,-79.598338,107,2025/09/01,-79.598338,43.65686
2364,2044,43.65686,-79.598338,109,2025/09/01,-79.598338,43.65686
2365,2045,43.63549,-79.620064,5,2025/09/01,-79.620064,43.6354900000001
2366,2045,43.63549,-79.620064,73,2025/09/01,-79.620064,43.6354900000001
2367,2045,43.63549,-79.620064,74,2025/09/01,-79.620064,43.6354900000001
2368,2046,43.633641,-79.617528,5,2025/09/01,-79.6175279999999,43.6336410000001
2369,2046,43.633641,-79.617528,73,2025/09/01,-79.6175279999999,43.6336410000001
2370,2046,43.633641,-79.617528,74,2025/09/01,-79.6175279999999,43.6336410000001
2371,2047,43.631802,-79.614983,5,2025/09/01,-79.6149829999999,43.6318020000001
2372,2047,43.631802,-79.614983,73,2025/09/01,-79.6149829999999,43.6318020000001
2373,2047,43.631802,-79.614983,74,2025/09/01,-79.6149829999999,43.6318020000001
2374,2048,43.626558,-79.630532,7,2025/09/01,-79.630532,43.626558
2375,2048,43.626558,-79.630532,35,2025/09/01,-79.630532,43.626558
2376,2051,43.635797,-79.644914,51,2025/09/01,-79.644914,43.635797
2377,2052,43.632035,-79.639804,51,2025/09/01,-79.639804,43.632035
2378,2058,43.578343,-79.732875,48,2025/09/01,-79.732875,43.5783430000001
2379,2058,43.578343,-79.732875,313,2025/09/01,-79.732875,43.5783430000001
2380,2059,43.66355,-79.599639,74,2025/09/01,-79.599639,43.66355
2381,2061,43.661656,-79.596961,7,2025/09/01,-79.596961,43.6616560000001
2382,2061,43.661656,-79.596961,43,2025/09/01,-79.596961,43.6616560000001
2383,2061,43.661656,-79.596961,74,2025/09/01,-79.596961,43.6616560000001
2384,2063,43.578032,-79.734096,39,2025/09/01,-79.734096,43.5780320000001
2385,2065,43.634927,-79.634607,73,2025/09/01,-79.634607,43.6349270000001
2386,2066,43.662633,-79.590567,35,2025/09/01,-79.590567,43.662633
2387,2070,43.647434,-79.618923,7,2025/09/01,-79.6189229999999,43.647434
2388,2070,43.647434,-79.618923,74,2025/09/01,-79.6189229999999,43.647434
2389,2077,43.642186,-79.630791,39,2025/09/01,-79.630791,43.642186
2390,2077,43.642186,-79.630791,43,2025/09/01,-79.630791,43.642186
2391,2078,43.640415,-79.632784,39,2025/09/01,-79.632784,43.6404150000001
2392,2078,43.640415,-79.632784,43,2025/09/01,-79.632784,43.6404150000001
2393,2079,43.641812,-79.635108,73,2025/09/01,-79.6351079999999,43.6418120000001
2394,2080,43.643603,-79.638861,73,2025/09/01,-79.638861,43.643603
2395,2081,43.641008,-79.641685,73,2025/09/01,-79.6416849999999,43.641008
2396,2082,43.638901,-79.644001,73,2025/09/01,-79.6440009999999,43.638901
2397,2083,43.626166,-79.631607,7,2025/09/01,-79.631607,43.6261660000001
2398,2083,43.626166,-79.631607,35,2025/09/01,-79.631607,43.6261660000001
2399,2084,43.633166,-79.641705,39,2025/09/01,-79.6417049999999,43.6331660000001
